Product_Description,Product_Image,Discounted_Price,Product_Rating
Hp Pavilion 15 AMD RYZEN 3 -Keyboard Light- 2.6GHz - 3.5GHz - 8GB RAM- 1TB HDD Windows 10 + Mouse,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/7813591/1.jpg?6653,"₦ 2,350,000",0
Hp ProBook 11 X360 TOUCH INTEL CORE I5 512GB SSD- 8GB RAM Windows 11+ 64GB FLASH &BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/6494553/1.jpg?0352,"₦ 800,000",0
"DELL Latitude 7480 14""Intel Core I5 512ssd /8GB RAM Backlit Light WIINDOW 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/1251093/1.jpg?1605,"₦ 420,000",0
Hp ENVY 14 X360 14TH GEN INTEL CORE ULTRA 7 16GB RAM 512GB SSD BACKLIT KEYBOARD INTEL ARC WINS 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/2180193/1.jpg?0604,"₦ 1,570,000",0
Hp ELITEBOOK X360 1030 G3 8TH GEN CORE I5 8GB RAM/ 256GB SSD BACKLIT KEYBOARD FP READER WIN 11 PRO,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/1249362/1.jpg?9303,"₦ 750,000",0
Hp ProBook 11 X360- 512GB SSD- TOUCHSCREEN Intel PENTIUM 4GB RAM WIN10 Pro+ Usb Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/9855523/1.jpg?1378,"₦ 273,990",0
"DELL Latitude 3340 Intel Pentium 8GB RAM, 500GB HDD Windows 10",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/3491142/1.jpg?8414,"₦ 340,000",0
Hp EliteBook 840 G5 Intel Core I5-8GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/9585762/1.jpg?9974,"₦ 485,000",0
Hp Stream 11 Intel Celeron Quad Core - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse &USB Light For Keyboard,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/1803043/1.jpg?1371,"₦ 190,000",0
DELL 19.5v 4.62a Dell Laptop Charger With Power Cable,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/822044/1.jpg?4406,"₦ 12,500",1
"DELL Inspiron 15 3552 Intel Celeron+ 32GB Flash, Mouse+ USB Light For Keyboard 500GB HDD 4GB RAM - Windows 10",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/293032/1.jpg?9103,"₦ 897,700",0
Hp ProBook 11 X360- TOUCH- 512GB SSD/8GB RAM-Intel CORE I5- Windows 11 PRO LAPTOP + 64GB Flash & BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/3375243/1.jpg?0845,"₦ 395,000",0
Hp 14 Intel Core I3-1315U 8GB RAM 512GB SSD 14.0 HD Backlit Windows 11 - SILVER,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/9665573/1.jpg?8889,"₦ 669,990",0
"Hp 15-Intel Pentium Dual Core Touch Screen 1tb HDD 4gb DVD, 32GB Flash+Fashion Watch 15.6 Windows 10 ( Blue COLOR)",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/878891/1.jpg?3044,"₦ 835,000",0
Hp ProBook 11 X360- Intel CORE I5- TOUCH- 512GB SSD/8GB RAM- Windows 11 + 64GB Flash & BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/6551793/1.jpg?7585,"₦ 330,000",0
Hp ProBook 11 X360- TOUCH- 256GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/9712883/1.jpg?6295,"₦ 215,000",0
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/6602023/1.jpg?8427,"₦ 570,000",0
"Apple Macbook Air 13"" M3 Chip 16GB, 512GB - Space Gray",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/8242983/1.jpg?2653,"₦ 3,100,000",0
"Hp 250G8, INTEL COREI5 11TH GEN, 1TB  , 8GB , WEB CAM, BT,15.6,  ASH COLOUR  WIN 10 PRO",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/4354242/1.jpg?2185,"₦ 765,000",0
Hp Stream 11 - Intel Celeron- Education Edition - 4GB RAM - 64GB HDD Windows 10 Pro+ Keyboard USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/2379603/1.jpg?8323,"₦ 200,000",0
"Asus Notebook Intel Core I3, 12GB RAM 512GB SSD 10th Gen 15.6inches Display FHD Win 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/6437013/1.jpg?5430,"₦ 560,600",0
Hp ProBook 11 X360- TOUCH- 256GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/1317373/1.jpg?9346,"₦ 220,000",0
"Apple Macbook Air 15"" M3 Chip 8GB, 512GB  - Midnight",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/6996093/1.jpg?2653,"₦ 2,899,000",0
"DELL LATITUDE 7430 12TH GEN INTEL CORE I7 TOUCHSCREEN 16GB RAM 512GB SSD BACKLIT KEYBOARD 14""FHD WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/2091473/1.jpg?8466,"₦ 1,300,000",0
Hp EliteBook 830 G6 X360 TOUCHSCREEN Core I5-16GB RAM/512GB SSD/Backlit Keyboard/Windows 11 Pro+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/0692123/1.jpg?6939,"₦ 750,000",1
"Apple Macbook Air 13"" M3 Chip 16GB, 512GB - Starlight",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/8242983/1.jpg?0083,"₦ 3,100,000",0
"DELL LATITUDE 7430 TOUCH INTEL CORE I7 12TH GEN 16GB RAM 512GB SSD BACKLIT KEYBOARD 14""FHD WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/2981473/1.jpg?6486,"₦ 1,300,000",0
"Hp CHROMEBOOK 11, 4GB RAM. 32GB SSD + Keyboard Lite",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/4228142/1.jpg?0265,"₦ 200,000",0
Adjustable And Foldable Reading/ Laptop Table And Chair,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/4799783/1.jpg?1456,"₦ 53,000",0
"DELL Inspiron 15- 5570 -Intel Core I3 - TOUCHSCREEN - 12GB RAM,1TB HDD, Windows 10- 32GB Flash- Mouse",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/109943/1.jpg?2877,"₦ 935,000",0
Hp EliteBook 840 G5 Intel Core I5- 12GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 10 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/9670352/1.jpg?2339,"₦ 475,000",0
Hp ProBook 11 X360- Intel CORE I5- TOUCH- 512GB SSD/8GB RAM- Windows 11 + 64GB Flash & BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/0222793/1.jpg?4809,"₦ 330,000",0
DELL Vostro 15 Hybrid- 1TB + 256GB SSHD-12GB RAM Intel Core I3- 11TH Gen- Windows 11 Laptop +POUCH,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/845767/1.jpg?8224,"₦ 650,000",1
"DELL LATITUDE 5289, INTEL CORE I5 7200U,8GB RAM,256GB SSD, Backlit KB TOUCHSCREEN,WIN 11+MOUSE",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/3182892/1.jpg?4786,"₦ 800,000",0
Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Win10 P,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/4117292/1.jpg?9995,"₦ 209,999",0
Hp ProBook 11 X360- TOUCH Intel Pentium 128GB 4GB RAM WIN10 P,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/5818703/1.jpg?7369,"₦ 210,000",0
"Lenovo IDEAPAD 15 INTEL CORE I3  WINDOWS11 8GB RAM 256GB SSD 15.6""FHD",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/8362023/1.jpg?3852,"₦ 570,600",0
"Hp 15 12TH GEN INTEL CORE I3 8GB RAM 256GB SSD  FP Reader 15.6"" WINS 11+ Flash Drive",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/5847013/1.jpg?9985,"₦ 620,000",0
Hp PAVILION 14 X360 13TH GEN CORE I7 5.0GHz 16GB RAM 1TB SSD BACKLIT KEYBOARD INTEL IRIS XE WIN11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/9633093/1.jpg?6352,"₦ 1,750,000",0
DELL Latitude 3190 2in1 X360 INTEL PENTIUM 128GB SSD 8GB WIN 10 Pro,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/9153133/1.jpg?2317,"₦ 350,000",0
"Lenovo IDEAPAD 15 INTEL CORE I3 8GB RAM 256GB SSD 15.6""FHD WINDOWS 11+ Mouse",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/9003003/1.jpg?9378,"₦ 572,900",0
"Fujitsu LIFEBOOK A3511 Laptop 15.6"", Core I3, 8GB, 256GB SSD, Win 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/8724212/1.jpg?3271,"₦ 933,800",0
Hp EliteBook 840 G7 TOUCHSCREEN Intel Core I5-16GB RAM/256GB SSD/Backlit Keyboard-WIN 11 Pro,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/4355863/1.jpg?9580,"₦ 620,000",0
Hp Stream 11 Intel Celeron Quad Core - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse &USB Light For Keyboard,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/7100293/1.jpg?5411,"₦ 190,000",0
Hp ELITEBOOK 830 G7 INTEL CORE I7 512SSD 16GB RAM BACKLIT KEYS FINGERPRINT WINDOWS 11PRO+ Bag,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/8859103/1.jpg?9587,"₦ 822,115",0
Lenovo Ideapad 15 Inch Intel® Celeron® 4GB RAM DDR4 - 256 SSD Windows 11 +USB LIGHT,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/4892752/1.jpg?2666,"₦ 365,000",0
Hp PAVILION 15 X360 12TH GEN INTEL CORE I5 8GB RAM 512GB SSD TOUCH/BACKLIT KEYBOARD WINS 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/8253292/1.jpg?5973,"₦ 1,120,500",0
Hp PROBOOK 11 X360 TOUCHSCREEN 4GB RAM 128GB SSD  INTEL P W 10,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/6655292/1.jpg?1613,"₦ 214,999",0
Hp ProBook 11 X360- Intel CELERON 128GB SSD-TOUCHSCREEN 4GB RAM Windows10 Pro +FLASHLIGHT,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/4320163/1.jpg?9898,"₦ 190,000",0
Hp EliteBook 830 G5 TOUCHSCREEN Core I7-32GB RAM/1TB SSD/Backlit Keyboard/Windows 11 Pro+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/6231643/1.jpg?2641,"₦ 785,000",0
Hp EliteBook 840 G5 TOUCHSCREEN Intel Core I7-16GB RAM-512GB SSD-Backlit Keyboard 11 Pro+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/9196663/1.jpg?2508,"₦ 750,000",0
DELL Latitude 5400 Touchscreen Intel Core I5-512GB SSD/16GB RAM Keyboard BACKLIT /WIN 11 PRO+ BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/4806943/1.jpg?1794,"₦ 650,000",1
Hp ELITEBOOK 840 G8 11TH GEN CORE I7 16GB RAM/512 SSD BACKLIT KEYBOARD FP WINS 11 PRO+ Headset,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/2354881/1.jpg?3385,"₦ 1,445,000",0
Hp PROBOOK 440 G10 13th GEN INTEL CORE I7 16GB RAM 512GB SSD BACKLIT KEYBOARD FP WINDOWS 11 PRO,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/9527063/1.jpg?4855,"₦ 1,350,000",0
Asus VivoBook 15 - Intel Celeron Quad Core- 512GB SSD - 4GB RAM- Windows 11+ Mouse&USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/4614673/1.jpg?2134,"₦ 340,000",0
DELL INSPIRON 7440 2IN1 TOUCH INTEL CORE I5 14TH GEN 8GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/6960093/1.jpg?1808,"₦ 1,400,000",0
Asus VIVOBOOK FLIP 14 2IN1 INTEL PENTIUM 4GB RAM/512GB SSD TOUCH/BACKLIT KEYBOARD WINS 11+ STYLUS PEN,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/0979113/1.jpg?4111,"₦ 549,500",0
"Hp 15 VICTUS GAMING, 12TH GEN INTEL CORE I5, 8GB RAM, 512GB SSD,4GB NVIDIA RTX 2050 WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/8731412/1.jpg?6967,"₦ 1,405,800",1
Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/5332023/1.jpg?2353,"₦ 250,000",0
"DELL LATITUDE 3190, INTEL CELERON,4GB RAM,256GB SSD + LIGHT",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/1706943/1.jpg?2983,"₦ 400,000",0
Hp ProBook 11 X360- 128GB SSD TOUCHSCREEN Intel CELERON 4GB RAM WIN10 Pro,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/506289/1.jpg?2604,"₦ 190,000",0
Hp Elitebook X2 1012 G2 Intel Core I5 256GB SSD - 8GB RAM -Backlit-Keypad - Touch Windows 11 PRO + PEN,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/4979872/1.jpg?6330,"₦ 699,999",0
"Hp 15 TOUCHSCREEN 11TH GEN, INTEL CORE I5, 12GB RAM, 256GB SSD, INTEL IRIS Xe, WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/0561412/1.jpg?0675,"₦ 865,000",0
Asus VivoBook 15 - Intel Celeron Quad Core- 512GB SSD - 4GB RAM- Windows 11+ Mouse&USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/4725673/1.jpg?3416,"₦ 340,000",0
Hp EliteBook 840 Intel Core I7- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/0446933/1.jpg?5781,"₦ 800,000",0
Hp Pavilion 15 11th Gen Intel Core I5 12GB 512GBSSD Touchscreen/Backlit Keyboard,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/7788101/1.jpg?7386,"₦ 1,125,000",0
Hp Intel Core I5 14'' Inches 10th Gen Backlit Keyboard  12GB RAM 256 SSD Windows 10 + MOUSE,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/240499/1.jpg?3469,"₦ 2,350,000",1
Hp ProBook 11 X360- TOUCH- 256GB SSD/8GB RAM-Intel CORE I5- W11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/9931592/1.jpg?5656,"₦ 380,000",0
"Hp 15 Intel Pentium Quad Core (4GB RAM, 500GB HDD+ BAG+ 32GB Flash- USB Light For Keyboard) Windows 10 Laptop-",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/858813/1.jpg?5993,"₦ 835,000",0
Hp ProBook 11 X360- TOUCH- 7th Gen 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/6992503/1.jpg?8718,"₦ 250,000",0
Asus VIVOBOOK 14 INTEL CELERON 4GB RAM 512GB SSD WINS 11 PINK,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/1753483/1.jpg?7154,"₦ 398,000",0
"DELL Latitude 3350 Intel Pentium 8GB RAM, 256GB SSD Windows 11 + Keyboard Flash Light",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/3958942/1.jpg?5795,"₦ 299,999",0
DELL INSPIRON 7440 2IN1 TOUCH 14TH GEN INTEL CORE 5 8GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/9570093/1.jpg?3489,"₦ 1,400,000",0
"Hp Pavilion X2 Intel Atom Detachable TOUCHSCREEN - 32GB SSD- 2GB RAM + 32GB Flash, Mouse",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/938813/1.jpg?5460,"₦ 897,700",0
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/9015232/1.jpg?2884,"₦ 169,000",0
Hp ProBook 11 X360 Intel Celeron 256GB 8GB RAM WIN10 Pro,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/2631093/1.jpg?3832,"₦ 300,000",0
"Hp Notebook X2 - 10   ( 1.92 GHz, 2 MB Cache, 4 Cores),32GB Flash,USB Light, 10.1 Diagonal Anti-glare WLED-backlit Display, 2 GB RAM-1600 SDRAM , 32 GB HDD Intel 802.11ac (1x1) And Bluetooth® 4.0, Windows 10",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/630482/1.jpg?1547,"₦ 935,000",0
"Hp 15 TOUCHSCREEN 11TH GEN, INTEL CORE I3, 16GB RAM, 256GB SSD, WINS 11 +Bag",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/6996692/1.jpg?8351,"₦ 649,500",0
Hp Elitebook X2 1012 G2 Intel Core I5 256GB SSD - 8GB RAM -Backlit-Keypad - Touch Windows 11 PRO + PEN,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/6379962/1.jpg?0096,"₦ 699,999",0
"DELL Vostro 14"" Intel Core I3 10th Gen 16GB RAM 1TB HDD  Windows 10 Pro",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/582167/1.jpg?4099,"₦ 2,350,000",0
Hp EliteBook 830 G6 TOUCHSCREEN Core I5/16GB RAM/1TB SSD+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/8975142/1.jpg?2608,"₦ 780,000",1
Hp EliteBook 840 G5 Intel Core I5- 16GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 10 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/2693032/1.jpg?7916,"₦ 475,000",0
"Hp 15 Intel Core I3  TOUCHSCREEN (1TB HDD,8GB RAM- 32GB FLASH- USB Light For Keyboard- Mouse) 15.6-Inch Windows 10",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/728843/1.jpg?2375,"₦ 935,000",0
"DELL Inspiron 15 Touchscreen Intel Core I5 8GB/256GB SSD 15.6"" FHD Win 11+ Mouse",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/9780571/1.jpg?5980,"₦ 920,800",0
Hp ProBook 11 X360- TOUCH- 256GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/2471943/1.jpg?9055,"₦ 500,000",0
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Win 10 P,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/0317292/1.jpg?2145,"₦ 180,999",0
"Hp PAVILION 14 X360 12TH GEN INTEL CORE I7 16GB RAM 512GB SSD 14"" TOUCH/BACKLIT KEYBOARD WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/4629703/1.jpg?3578,"₦ 1,650,900",0
DELL Latitude 3190 2in1 X360 INTEL PENTIUM 128GB SSD 8GB WIN 10 Pro,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/5395933/1.jpg?3025,"₦ 450,000",0
"Hp PAVILION 15 12TH GEN, INTEL CORE I5 16GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/8074992/1.jpg?7089,"₦ 1,150,000",0
"Hp 15 VICTUS GAMING, 12TH GEN INTEL CORE I5, 8GB RAM, 512GB SSD,4GB NVIDIA RTX 3050 WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/4973162/1.jpg?3417,"₦ 1,405,800",0
"Asus VIVOBOOK 14 12TH GEN INTEL CORE I3 8GB RAM 512GB SSD BACKLIT KEYBOARD 14"" FHD WINS 11+ Bag",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/4779952/1.jpg?1172,"₦ 649,500",0
"DELL Latitude 3350 Intel Pentium 8GB RAM, 500GB HDD Windows 10 + Keyboard Flash Light",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/0474562/1.jpg?9145,"₦ 300,000",0
Hp EliteBook 840 G6 TOUCHSCREEN Intel Core I5-16GB RAM-512GB SSD-Backlit Keyboard 11 Pro+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/6196663/1.jpg?1186,"₦ 535,000",0
DELL Latitude 5410 TOUCHSCREEN 10GEN 1TB SSD/16GB RAM/ Intel Core I5/ BACKLIT KEYBOARD-WIN 11PRO,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/3004983/1.jpg?1142,"₦ 620,000",1
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/3136843/1.jpg?7779,"₦ 600,000",0
Hp EliteBook 845 G7 AMD RYZEN 7 PRO - 4750U-16GB RAM/512GB SSD/Backlit Key/FP Reader Win11 Pro +BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/3623783/1.jpg?2205,"₦ 630,000",0
"Hp 15 VICTUS GAMING, INTEL CORE I5, 8GB RAM, 512GB SSD,4GB NVIDIA RTX 2050 WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/0561412/1.jpg?1460,"₦ 1,408,500",0
Hp Probook 11 X360 TOUCHSCREEN 4GB RAM 128GB SSD INTEL P W 10 +,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/7110292/1.jpg?2441,"₦ 214,999",0
"Hp 15 VICTUS GAMING, 12TH GEN INTEL CORE I5, 8GB RAM, 512GB SSD,4GB NVIDIA RTX 2050 WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/7535992/1.jpg?9095,"₦ 1,405,500",0
"Hp Pavilion X2 Intel Atom Detachable TOUCHSCREEN - 32GB SSD- 2GB RAM + 32GB Flash, Mouse",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/447933/1.jpg?4096,"₦ 897,700",0
Hp ProBook 11 X360- TOUCH Intel Celeron 512GB 4GB RAM WIN10 P,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/8644292/1.jpg?4320,"₦ 266,999",0
Hp ELITEBOOK X360 1030 G3 8TH GEN CORE I5 8GB RAM/ 1TB SSD BACKLIT KEYBOARD FP READER WIN 11 PRO,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/7449362/1.jpg?1093,"₦ 750,000",1
"DELL LATITUDE 5430 12TH GEN INTEL CORE I7 16GB RAM 512GB SSD BACKLIT KEYBOARD 14""FHD WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/4969073/1.jpg?0765,"₦ 1,750,000",0
DELL Latitude 7490 Intel Core I5- 16GB RAM/512GB SSD BACKLIGHT KEYBOARD/WIN 11 PRO+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/3519393/1.jpg?9509,"₦ 630,000",0
Hp ProBook 11 X360- Intel CELERON LAPTOPS - 256GB SSD-TOUCHSCREEN 4GB RAM Windows10 Pro,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/3262163/1.jpg?9826,"₦ 240,000",0
Hp EliteBook 840 G5 Intel Core I5- 8GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 10 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/0915032/1.jpg?4288,"₦ 520,000",1
Hp Stream 11 Intel Celeron 4GB RAM- 64GB SSD WIN 10+MOUSE,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/7811162/1.jpg?9665,"₦ 230,000",0
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/323382/1.jpg?3056,"₦ 569,000",1
Hp Stream 11 - Intel Celeron- Education Edition - 4GB RAM - 64GB HDD Windows 10 Pro+ Keyboard USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/5655392/1.jpg?3165,"₦ 200,000",0
"Hp 250 G9 12TH GEN INTEL CORE I3 8GB RAM 512GB SSD 15.6"" HD WINS 11 + FREE MOUSE",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/3230852/1.jpg?4112,"₦ 655,000",0
Hp ProBook 11 X360- TC Intel P 128GB SSD- 4GB RAM W10 P,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/8265292/1.jpg?8445,"₦ 214,999",0
Hp EliteBook 840 Intel Core I7- 16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/0228053/1.jpg?8008,"₦ 800,000",0
